0.7399996, 0, 0, 37.53633, 5.798958, 0, 9456.133, -891.8635, -2.947957, 0.01947593, 0.1574723, 141.1693, 2.158939, 1.732906, 25.85516
 
7.62008, -0.001461909, -0.01067659, 38.62724, 0, 0.0029691341014956448632231, 14993.6, -950.5809, -2.947957, 0.01947593, 0.1574723, 196.0202, 2.158939, 1.646691, 21.70268
 
7.63008, -0.001451391, -0.01069121, 38.58861, 0, 0.0029738310233742261186934, 14967.34, -950.5809, -2.947957, 0.01947593, 0.1574723, 195.8727, 2.158939, 1.646691, 21.70268
 
7.64008, -0.001438964, -0.01070572, 38.55005, 0, 0.0029782255567202819342217942, 14941.13, -950.5809, -2.947957, 0.01947593, 0.1574723, 195.7253, 2.158939, 1.646691, 21.70268
 
7.65008, -0.001425487, -0.01072011, 38.51152, 0, 0.0029824364970287564817528, 14914.97, -950.5809, -2.947957, 0.01947593, 0.1574723, 195.5781, 2.158939, 1.646691, 21.70268
 
7.66008, -0.001408298, -0.01073437, 38.47303, 0, 0.0029860723591459184423008, 14888.85, -950.5809, -2.947957, 0.01947593, 0.1574723, 195.4309, 2.158939, 1.646691, 21.70268
 
7.670081, -0.001388923, -0.01074845, 38.43459, 0, 0.0029893419351537524528629, 14862.77, -950.5809, -2.947957, 0.01947593, 0.1574723, 195.2838, 2.158939, 1.646691, 21.70268
 
7.680081, -0.001375999, -0.01076234, 38.39617, 0, 0.0029935051772710860142778058, 14836.74, -950.5809, -2.947957, 0.01947593, 0.1574723, 195.1368, 2.158939, 1.646691, 21.70268
 
7.690081, -0.001360103, -0.0107761, 38.35781, 0, 0.0029971995371698359766663058, 14810.76, -950.5809, -2.947957, 0.01947593, 0.1574723, 194.9899, 2.158939, 1.646691, 21.70268
 
7.700081, -0.001344474, -0.0107897, 38.31947, 0, 0.0030008920971368357701087, 14784.82, -950.5809, -2.947957, 0.01947593, 0.1574723, 194.843, 2.158939, 1.646691, 21.70268
 
7.710082, -0.001324785, -0.01080315, 38.28119, 0, 0.0030039447813698588815391, 14758.92, -950.5809, -2.947957, 0.01947593, 0.1574723, 194.6963, 2.158939, 1.646691, 21.70268
 
7.720082, -0.001302303, -0.01081639, 38.24294, 0, 0.0030065312832819191475329, 14733.08, -950.5809, -2.947957, 0.01947593, 0.1574723, 194.5497, 2.158939, 1.646691, 21.70268
 
7.730082, -0.001285174, -0.01082942, 38.20474, 0, 0.0030098467575491529749237, 14707.27, -950.5809, -2.947957, 0.01947593, 0.1574723, 194.4032, 2.158939, 1.646691, 21.70268
 
7.740082, -0.001267555, -0.01084227, 38.16657, 0, 0.0030130443362873402139898, 14681.51, -950.5809, -2.947957, 0.01947593, 0.1574723, 194.2567, 2.158939, 1.646691, 21.70268
 
7.750082, -0.00124596, -0.01085494, 38.12845, 0, 0.0030156038392232829406726, 14655.8, -950.5809, -2.947957, 0.01947593, 0.1574723, 194.1104, 2.158939, 1.646691, 21.70268
 
7.760083, -0.001231583, -0.0108674, 38.09036, 0, 0.0030191758037636423911766058, 14630.13, -950.5809, -2.947957, 0.01947593, 0.1574723, 193.9642, 2.158939, 1.646691, 21.70268
 
7.770083, -0.001213644, -0.01087972, 38.05232, 0, 0.0030221798898396359325297942, 14604.51, -950.5809, -2.947957, 0.01947593, 0.1574723, 193.8181, 2.158939, 1.646691, 21.70268
 
7.780083, -0.001202144, -0.01089185, 38.01431, 0, 0.0030260956413425587169272, 14578.92, -950.5809, -2.947957, 0.01947593, 0.1574723, 193.672, 2.158939, 1.646691, 21.70268
 
7.790083, -0.001189628, -0.01090388, 37.97635, 0, 0.0030298304997054849882822, 14553.39, -950.5809, -2.947957, 0.01947593, 0.1574723, 193.5261, 2.158939, 1.646691, 21.70268
 
7.800084, -0.00117121, -0.01091577, 37.93843, 0, 0.0030326500927780356766530058, 14527.9, -950.5809, -2.947957, 0.01947593, 0.1574723, 193.3802, 2.158939, 1.646691, 21.70268
 
7.810084, -0.001160408, -0.01092748, 37.90054, 0, 0.0030365604444857169538708, 14502.45, -950.5809, -2.947957, 0.01947593, 0.1574723, 193.2345, 2.158939, 1.646691, 21.70268
 
7.820084, -0.001146268, -0.01093909, 37.86269, 0, 0.0030399425162273740448954, 14477.05, -950.5809, -2.947957, 0.01947593, 0.1574723, 193.0888, 2.158939, 1.646691, 21.70268
 
7.830084, -0.001138953, -0.01095055, 37.82489, 0, 0.0030443145504266832436487058, 14451.7, -950.5809, -2.947957, 0.01947593, 0.1574723, 192.9433, 2.158939, 1.646691, 21.70268
 
7.840085, -0.001129416, -0.01096194, 37.78712, 0, 0.0030483355979364464320416, 14426.38, -950.5809, -2.947957, 0.01947593, 0.1574723, 192.7978, 2.158939, 1.646691, 21.70268
 
7.850085, -0.001119334, -0.01097323, 37.7494, 0, 0.0030522513494393512171215942, 14401.11, -950.5809, -2.947957, 0.01947593, 0.1574723, 192.6524, 2.158939, 1.646691, 21.70268
 
7.860085, -0.001113678, -0.01098443, 37.71171, 0, 0.0030568105765397420217645, 14375.88, -950.5809, -2.947957, 0.01947593, 0.1574723, 192.5071, 2.158939, 1.646691, 21.70268
 
7.870085, -0.001104633, -0.01099556, 37.67406, 0, 0.0030608460235034345644565942, 14350.7, -950.5809, -2.947957, 0.01947593, 0.1574723, 192.3619, 2.158939, 1.646691, 21.70268
 
7.880085, -0.001092031, -0.01100661, 37.63646, 0, 0.0030643189917980207044948942, 14325.56, -950.5809, -2.947957, 0.01947593, 0.1574723, 192.2168, 2.158939, 1.646691, 21.70268
 
7.890086, -0.001087626, -0.01101753, 37.59887, 0, 0.0030690069140179051131869, 14300.46, -950.5809, -2.947957, 0.01947593, 0.1574723, 192.0718, 2.158939, 1.646691, 21.70268
 
7.900086, -0.00108146, -0.01102841, 37.56134, 0, 0.0030734185467155110366043, 14275.4, -950.5809, -2.947957, 0.01947593, 0.1574723, 191.9268, 2.158939, 1.646691, 21.70268
 
7.910086, -0.001081506, -0.01103922, 37.52386, 0, 0.0030787652439526454051672942, 14250.39, -950.5809, -2.947957, 0.01947593, 0.1574723, 191.782, 2.158939, 1.646691, 21.70268
 
7.920086, -0.001085576, -0.01105004, 37.4864, 0, 0.0030847356175381129311318, 14225.43, -950.5809, -2.947957, 0.01947593, 0.1574723, 191.6373, 2.158939, 1.646691, 21.70268
 
7.930087, -0.00108658, -0.01106089, 37.44899, 0, 0.0030902551082224085509439, 14200.5, -950.5809, -2.947957, 0.01947593, 0.1574723, 191.4926, 2.158939, 1.646691, 21.70268
 
7.940087, -0.001093648, -0.01107176, 37.41161, 0, 0.0030967150632414651234225, 14175.62, -950.5809, -2.947957, 0.01947593, 0.1574723, 191.3481, 2.158939, 1.646691, 21.70268
 
7.950087, -0.001098766, -0.0110827, 37.37426, 0, 0.0031029050284993463027911, 14150.77, -950.5809, -2.947957, 0.01947593, 0.1574723, 191.2036, 2.158939, 1.646691, 21.70268
 
7.960087, -0.001101983, -0.01109368, 37.33697, 0, 0.0031088250039960520890497, 14125.98, -950.5809, -2.947957, 0.01947593, 0.1574723, 191.0592, 2.158939, 1.646691, 21.70268
 
7.970088, -0.001108912, -0.0111047, 37.29971, 0, 0.0031153344571379908169318, 14101.23, -950.5809, -2.947957, 0.01947593, 0.1574723, 190.9149, 2.158939, 1.646691, 21.70268
 
7.980088, -0.001113919, -0.01111579, 37.26249, 0, 0.0031215757204504953209913, 14076.52, -950.5809, -2.947957, 0.01947593, 0.1574723, 190.7708, 2.158939, 1.646691, 21.70268
 
7.990088, -0.001115894, -0.01112693, 37.2253, 0, 0.0031273715006570514267605942, 14051.84, -950.5809, -2.947957, 0.01947593, 0.1574723, 190.6266, 2.158939, 1.646691, 21.70268
 
8.000088, -0.001125074, -0.01113809, 37.18816, 0, 0.0031342976379970798443345, 14027.22, -950.5809, -2.947957, 0.01947593, 0.1574723, 190.4826, 2.158939, 1.646691, 21.70268
 
8.010088, -0.001132317, -0.01114934, 37.15105, 0, 0.0031409600853370089619868942, 14002.63, -950.5809, -2.947957, 0.01947593, 0.1574723, 190.3387, 2.158939, 1.646691, 21.70268
 
8.020088, -0.001135368, -0.01116066, 37.11399, 0, 0.0031469988563286409208726, 13978.1, -950.5809, -2.947957, 0.01947593, 0.1574723, 190.1949, 2.158939, 1.646691, 21.70268
 
8.030088, -0.001143978, -0.01117202, 37.07696, 0, 0.003153921393805178000213, 13953.59, -950.5809, -2.947957, 0.01947593, 0.1574723, 190.0511, 2.158939, 1.646691, 21.70268
 
8.040089, -0.001151157, -0.01118346, 37.03997, 0, 0.0031606558384147628890201, 13929.14, -950.5809, -2.947957, 0.01947593, 0.1574723, 189.9075, 2.158939, 1.646691, 21.70268
 
8.050089, -0.001164972, -0.01119497, 37.00302, 0, 0.0031684576425468611652554, 13904.73, -950.5809, -2.947957, 0.01947593, 0.1574723, 189.764, 2.158939, 1.646691, 21.70268
 
8.060089, -0.001174961, -0.01120662, 36.96609, 0, 0.0031757131673955235624235058, 13880.35, -950.5809, -2.947957, 0.01947593, 0.1574723, 189.6205, 2.158939, 1.646691, 21.70268
 
8.070089, -0.001184206, -0.01121837, 36.92921, 0, 0.003182891295179297680916, 13856.01, -950.5809, -2.947957, 0.01947593, 0.1574723, 189.4771, 2.158939, 1.646691, 21.70268
 
8.08009, -0.001198903, -0.01123021, 36.89238, 0, 0.0031909621891066917659588942, 13831.73, -950.5809, -2.947957, 0.01947593, 0.1574723, 189.3338, 2.158939, 1.646691, 21.70268
 
8.09009, -0.001209789, -0.0112422, 36.85558, 0, 0.0031984895036482707255244, 13807.48, -950.5809, -2.947957, 0.01947593, 0.1574723, 189.1906, 2.158939, 1.646691, 21.70268
 
8.10009, -0.001218324, -0.0112543, 36.81881, 0, 0.0032056874306811977061782942, 13783.27, -950.5809, -2.947957, 0.01947593, 0.1574723, 189.0475, 2.158939, 1.646691, 21.70268
 
8.11009, -0.001235081, -0.01126648, 36.78208, 0, 0.0032142200071002197127567, 13759.1, -950.5809, -2.947957, 0.01947593, 0.1574723, 188.9045, 2.158939, 1.646691, 21.70268
 
8.12009, -0.00124687, -0.01127883, 36.7454, 0, 0.0032220290109592826661416, 13734.98, -950.5809, -2.947957, 0.01947593, 0.1574723, 188.7615, 2.158939, 1.646691, 21.70268
 
8.130091, -0.001257469, -0.0112913, 36.70876, 0, 0.0032296931203131724922320942, 13710.9, -950.5809, -2.947957, 0.01947593, 0.1574723, 188.6187, 2.158939, 1.646691, 21.70268
 
8.140091, -0.001273948, -0.01130387, 36.67213, 0, 0.0032383354925683968256831942, 13686.85, -950.5809, -2.947957, 0.01947593, 0.1574723, 188.476, 2.158939, 1.646691, 21.70268
 
8.150091, -0.001287796, -0.01131661, 36.63556, 0, 0.0032466205783730080552441, 13662.85, -950.5809, -2.947957, 0.01947593, 0.1574723, 188.3333, 2.158939, 1.646691, 21.70268
 
8.160091, -0.00129929, -0.01132949, 36.59902, 0, 0.0032545816764642088130730058, 13638.89, -950.5809, -2.947957, 0.01947593, 0.1574723, 188.1907, 2.158939, 1.646691, 21.70268
 
8.170092, -0.001316646, -0.01134249, 36.56252, 0, 0.0032635255372860790021636058, 13614.97, -950.5809, -2.947957, 0.01947593, 0.1574723, 188.0482, 2.158939, 1.646691, 21.70268
 
8.180092, -0.001333209, -0.01135565, 36.52605, 0, 0.0032724073004628698511802, 13591.09, -950.5809, -2.947957, 0.01947593, 0.1574723, 187.9058, 2.158939, 1.646691, 21.70268
 
8.190092, -0.001346034, -0.01136898, 36.48962, 0, 0.0032807508840490600829229, 13567.25, -950.5809, -2.947957, 0.01947593, 0.1574723, 187.7635, 2.158939, 1.646691, 21.70268
 
8.200092, -0.001365382, -0.01138244, 36.45323, 0, 0.0032901933259632341646233, 13543.46, -950.5809, -2.947957, 0.01947593, 0.1574723, 187.6212, 2.158939, 1.646691, 21.70268
 
8.210093, -0.001381631, -0.0113961, 36.41688, 0, 0.0032992073841230099559225, 13519.7, -950.5809, -2.947957, 0.01947593, 0.1574723, 187.4791, 2.158939, 1.646691, 21.70268
 
8.220093, -0.0013882, -0.01140991, 36.38057, 0, 0.0033067229991082623154612, 13495.99, -950.5809, -2.947957, 0.01947593, 0.1574723, 187.3371, 2.158939, 1.646691, 21.70268
 
8.230093, -0.001401876, -0.0114238, 36.34429, 0, 0.0033154166694181009739444942, 13472.31, -950.5809, -2.947957, 0.01947593, 0.1574723, 187.1951, 2.158939, 1.646691, 21.70268
 
8.240093, -0.001413745, -0.01143782, 36.30805, 0, 0.0033238709488063731168622942, 13448.68, -950.5809, -2.947957, 0.01947593, 0.1574723, 187.0532, 2.158939, 1.646691, 21.70268
 
8.250093, -0.00142338, -0.01145195, 36.27184, 0, 0.0033320111401058202187875, 13425.08, -950.5809, -2.947957, 0.01947593, 0.1574723, 186.9114, 2.158939, 1.646691, 21.70268
 
8.260094, -0.001438251, -0.01146619, 36.23566, 0, 0.0033410413976512575340145942, 13401.52, -950.5809, -2.947957, 0.01947593, 0.1574723, 186.7697, 2.158939, 1.646691, 21.70268
 
8.270094, -0.001452456, -0.01148057, 36.19954, 0, 0.0033500203571420805242094942, 13378.01, -950.5809, -2.947957, 0.01947593, 0.1574723, 186.6281, 2.158939, 1.646691, 21.70268
 
8.280094, -0.00145715, -0.01149509, 36.16344, 0, 0.0033575062732536125901648, 13354.54, -950.5809, -2.947957, 0.01947593, 0.1574723, 186.4865, 2.158939, 1.646691, 21.70268
 
8.290094, -0.001467859, -0.01150967, 36.12738, 0, 0.0033659974512425787034743, 13331.1, -950.5809, -2.947957, 0.01947593, 0.1574723, 186.3451, 2.158939, 1.646691, 21.70268
 
8.300095, -0.001476406, -0.01152434, 36.09136, 0, 0.0033741799409379342839947, 13307.71, -950.5809, -2.947957, 0.01947593, 0.1574723, 186.2037, 2.158939, 1.646691, 21.70268
 
8.310095, -0.001481496, -0.01153911, 36.05539, 0, 0.0033818323507355155093758, 13284.35, -950.5809, -2.947957, 0.01947593, 0.1574723, 186.0625, 2.158939, 1.646691, 21.70268
 
8.320095, -0.00148833, -0.01155392, 36.01942, 0, 0.0033897979486560601907645, 13261.03, -950.5809, -2.947957, 0.01947593, 0.1574723, 185.9213, 2.158939, 1.646691, 21.70268
 
8.330095, -0.001493108, -0.01156881, 35.98352, 0, 0.0033974557582488649240078, 13237.76, -950.5809, -2.947957, 0.01947593, 0.1574723, 185.7802, 2.158939, 1.646691, 21.70268
 
8.340096, -0.001495671, -0.01158374, 35.94763, 0, 0.0034047760806401914162048942, 13214.52, -950.5809, -2.947957, 0.01947593, 0.1574723, 185.6391, 2.158939, 1.646691, 21.70268
 
8.350096, -0.001504299, -0.01159869, 35.9118, 0, 0.0034131124644994259704567, 13191.33, -950.5809, -2.947957, 0.01947593, 0.1574723, 185.4982, 2.158939, 1.646691, 21.70268
 
8.360096, -0.001505504, -0.01161374, 35.87599, 0, 0.0034202608934094887950245058, 13168.16, -950.5809, -2.947957, 0.01947593, 0.1574723, 185.3574, 2.158939, 1.646691, 21.70268
 
8.370096, -0.001503469, -0.01162879, 35.84023, 0, 0.0034268855421828443579827942, 13145.05, -950.5809, -2.947957, 0.01947593, 0.1574723, 185.2166, 2.158939, 1.646691, 21.70268
 
8.380096, -0.001509385, -0.01164383, 35.80449, 0, 0.0034348322408201157615125, 13121.97, -950.5809, -2.947957, 0.01947593, 0.1574723, 185.0759, 2.158939, 1.646691, 21.70268
 
8.390097, -0.001512655, -0.01165892, 35.7688, 0, 0.0034423676550545209832126, 13098.93, -950.5809, -2.947957, 0.01947593, 0.1574723, 184.9353, 2.158939, 1.646691, 21.70268
 
8.400097, -0.001507355, -0.01167405, 35.73314, 0, 0.0034484973225990639917945942, 13075.93, -950.5809, -2.947957, 0.01947593, 0.1574723, 184.7949, 2.158939, 1.646691, 21.70268
 
8.410097, -0.001508946, -0.01168912, 35.69753, 0, 0.0034557672469016557432619, 13052.97, -950.5809, -2.947957, 0.01947593, 0.1574723, 184.6544, 2.158939, 1.646691, 21.70268
 
8.420097, -0.001509133, -0.01170421, 35.66193, 0, 0.0034628175795318248416664058, 13030.05, -950.5809, -2.947957, 0.01947593, 0.1574723, 184.5141, 2.158939, 1.646691, 21.70268
 
8.430098, -0.001506159, -0.0117193, 35.62638, 0, 0.0034693486318546486013386, 13007.16, -950.5809, -2.947957, 0.01947593, 0.1574723, 184.3739, 2.158939, 1.646691, 21.70268
 
8.440098, -0.001504756, -0.01173436, 35.59088, 0, 0.0034761424742116830769711942, 12984.32, -950.5809, -2.947957, 0.01947593, 0.1574723, 184.2337, 2.158939, 1.646691, 21.70268
 
8.450098, -0.001500909, -0.01174941, 35.55539, 0, 0.0034825304319611018776125, 12961.52, -950.5809, -2.947957, 0.01947593, 0.1574723, 184.0936, 2.158939, 1.646691, 21.70268
 
8.460098, -0.001496924, -0.01176442, 35.51994, 0, 0.0034888931906661443082302058, 12938.74, -950.5809, -2.947957, 0.01947593, 0.1574723, 183.9536, 2.158939, 1.646691, 21.70268
 
8.470098, -0.001501416, -0.01177939, 35.48454, 0, 0.0034966796953784336458639, 12916.01, -950.5809, -2.947957, 0.01947593, 0.1574723, 183.8137, 2.158939, 1.646691, 21.70268
 
8.480099, -0.001495888, -0.0117944, 35.44916, 0, 0.0035027994632984092230239, 12893.32, -950.5809, -2.947957, 0.01947593, 0.1574723, 183.6739, 2.158939, 1.646691, 21.70268
 
8.490099, -0.001488507, -0.01180936, 35.41382, 0, 0.0035085961434708539127543058, 12870.67, -950.5809, -2.947957, 0.01947593, 0.1574723, 183.5341, 2.158939, 1.646691, 21.70268
 
8.500099, -0.00148919, -0.01182425, 35.37851, 0, 0.0035157436724150191537022942, 12848.05, -950.5809, -2.947957, 0.01947593, 0.1574723, 183.3944, 2.158939, 1.646691, 21.70268
 
8.510099, -0.001481124, -0.01183914, 35.34325, 0, 0.0035214188571949349165332, 12825.47, -950.5809, -2.947957, 0.01947593, 0.1574723, 183.2548, 2.158939, 1.646691, 21.70268
 
8.5201, -0.00147194, -0.01185395, 35.30801, 0, 0.0035268861498587366270107, 12802.93, -950.5809, -2.947957, 0.01947593, 0.1574723, 183.1153, 2.158939, 1.646691, 21.70268
 
8.5301, -0.001470856, -0.01186867, 35.27282, 0, 0.0035337114910212505648315, 12780.43, -950.5809, -2.947957, 0.01947593, 0.1574723, 182.9759, 2.158939, 1.646691, 21.70268
 
8.5401, -0.001467886, -0.01188338, 35.23765, 0, 0.0035402200441973187080699, 12757.97, -950.5809, -2.947957, 0.01947593, 0.1574723, 182.8365, 2.158939, 1.646691, 21.70268
 
8.5501, -0.001463729, -0.01189805, 35.20251, 0, 0.0035465252050866257221733942, 12735.54, -950.5809, -2.947957, 0.01947593, 0.1574723, 182.6973, 2.158939, 1.646691, 21.70268
 
8.560101, -0.001459521, -0.01191269, 35.16742, 0, 0.0035528177664537625505825, 12713.15, -950.5809, -2.947957, 0.01947593, 0.1574723, 182.5581, 2.158939, 1.646691, 21.70268
 
8.570101, -0.001455301, -0.01192729, 35.13237, 0, 0.0035591031280939257021833, 12690.8, -950.5809, -2.947957, 0.01947593, 0.1574723, 182.419, 2.158939, 1.646691, 21.70268
 
8.580101, -0.001448353, -0.01194184, 35.09734, 0, 0.0035649142077202907465542, 12668.49, -950.5809, -2.947957, 0.01947593, 0.1574723, 182.28, 2.158939, 1.646691, 21.70268
 
8.590101, -0.001449277, -0.01195632, 35.06235, 0, 0.0035720662364938269100381, 12646.21, -950.5809, -2.947957, 0.01947593, 0.1574723, 182.141, 2.158939, 1.646691, 21.70268
 
8.600101, -0.001441641, -0.01197082, 35.02739, 0, 0.0035777558207276540278507942, 12623.97, -950.5809, -2.947957, 0.01947593, 0.1574723, 182.0022, 2.158939, 1.646691, 21.70268
 
8.610102, -0.001433617, -0.01198523, 34.99247, 0, 0.0035833608081696641884731, 12601.77, -950.5809, -2.947957, 0.01947593, 0.1574723, 181.8634, 2.158939, 1.646691, 21.70268
 
8.620102, -0.001431247, -0.01199957, 34.95759, 0, 0.0035899260591955791642646, 12579.61, -950.5809, -2.947957, 0.01947593, 0.1574723, 181.7247, 2.158939, 1.646691, 21.70268
 
8.630102, -0.001429527, -0.01201388, 34.92274, 0, 0.003596605605887058389806, 12557.48, -950.5809, -2.947957, 0.01947593, 0.1574723, 181.5861, 2.158939, 1.646691, 21.70268
 
8.640102, -0.001423789, -0.01202818, 34.88793, 0, 0.003602590378926446270411, 12535.39, -950.5809, -2.947957, 0.01947593, 0.1574723, 181.4476, 2.158939, 1.646691, 21.70268
 
8.650103, -0.001419909, -0.01204241, 34.85315, 0, 0.0036088883400888066066823058, 12513.34, -950.5809, -2.947957, 0.01947593, 0.1574723, 181.3092, 2.158939, 1.646691, 21.70268
 
8.660103, -0.001415439, -0.01205661, 34.81839, 0, 0.0036150792053125493710359, 12491.32, -950.5809, -2.947957, 0.01947593, 0.1574723, 181.1708, 2.158939, 1.646691, 21.70268
 
8.670103, -0.00141057, -0.01207077, 34.78369, 0, 0.0036211953733690426096211, 12469.35, -950.5809, -2.947957, 0.01947593, 0.1574723, 181.0325, 2.158939, 1.646691, 21.70268
 
8.680103, -0.001411304, -0.01208487, 34.74901, 0, 0.0036282835045657672634023, 12447.41, -950.5809, -2.947957, 0.01947593, 0.1574723, 180.8943, 2.158939, 1.646691, 21.70268
 
8.690104, -0.001411561, -0.01209899, 34.71437, 0, 0.0036352987385269655613850942, 12425.5, -950.5809, -2.947957, 0.01947593, 0.1574723, 180.7562, 2.158939, 1.646691, 21.70268
 
8.700104, -0.001404588, -0.0121131, 34.67976, 0, 0.0036410576201328546957388058, 12403.64, -950.5809, -2.947957, 0.01947593, 0.1574723, 180.6182, 2.158939, 1.646691, 21.70268
 
8.710104, -0.001405505, -0.01212715, 34.64518, 0, 0.0036481880497254878281152, 12381.8, -950.5809, -2.947957, 0.01947593, 0.1574723, 180.4802, 2.158939, 1.646691, 21.70268
 
8.720104, -0.001404852, -0.0121412, 34.61064, 0, 0.0036550538893521780749025, 12360.01, -950.5809, -2.947957, 0.01947593, 0.1574723, 180.3423, 2.158939, 1.646691, 21.70268
 
8.730104, -0.001403139, -0.01215525, 34.57614, 0, 0.0036617397358047513929498, 12338.25, -950.5809, -2.947957, 0.01947593, 0.1574723, 180.2045, 2.158939, 1.646691, 21.70268
 
8.740105, -0.001407623, -0.01216928, 34.54167, 0, 0.0036695226406535673916674, 12316.53, -950.5809, -2.947957, 0.01947593, 0.1574723, 180.0668, 2.158939, 1.646691, 21.70268
 
8.750105, -0.00140985, -0.01218336, 34.50722, 0, 0.0036769320596660907632495, 12294.85, -950.5809, -2.947957, 0.01947593, 0.1574723, 179.9292, 2.158939, 1.646691, 21.70268
 
8.760105, -0.001404926, -0.01219746, 34.47283, 0, 0.0036830905261185014800886, 12273.2, -950.5809, -2.947957, 0.01947593, 0.1574723, 179.7916, 2.158939, 1.646691, 21.70268
 
8.770105, -0.001399527, -0.01221151, 34.43845, 0, 0.0036891580960179741482552942, 12251.59, -950.5809, -2.947957, 0.01947593, 0.1574723, 179.6541, 2.158939, 1.646691, 21.70268
 
8.780106, -0.001402154, -0.0122255, 34.40411, 0, 0.0036966431121636446292256058, 12230.01, -950.5809, -2.947957, 0.01947593, 0.1574723, 179.5167, 2.158939, 1.646691, 21.70268
 
8.790106, -0.001403707, -0.01223952, 34.36981, 0, 0.0037039562348280064442731, 12208.47, -950.5809, -2.947957, 0.01947593, 0.1574723, 179.3794, 2.158939, 1.646691, 21.70268
 
8.800106, -0.00140422, -0.01225356, 34.33554, 0, 0.0037110974640110955920326, 12186.97, -950.5809, -2.947957, 0.01947593, 0.1574723, 179.2422, 2.158939, 1.646691, 21.70268
 
8.810106, -0.001411524, -0.0122676, 34.3013, 0, 0.0037194653466757916091552, 12165.5, -950.5809, -2.947957, 0.01947593, 0.1574723, 179.105, 2.158939, 1.646691, 21.70268
 
8.820107, -0.001412189, -0.01228172, 34.2671, 0, 0.003726677673162656943767, 12144.06, -950.5809, -2.947957, 0.01947593, 0.1574723, 178.9679, 2.158939, 1.646691, 21.70268
 
8.830107, -0.001410739, -0.01229584, 34.23294, 0, 0.0037335219136084531591055, 12122.67, -950.5809, -2.947957, 0.01947593, 0.1574723, 178.8309, 2.158939, 1.646691, 21.70268
 
8.840107, -0.001417711, -0.01230995, 34.19879, 0, 0.0037418861964096668376533, 12101.3, -950.5809, -2.947957, 0.01947593, 0.1574723, 178.694, 2.158939, 1.646691, 21.70268
 
8.850107, -0.001424703, -0.01232412, 34.16469, 0, 0.0037502864778456949022903942, 12079.98, -950.5809, -2.947957, 0.01947593, 0.1574723, 178.5571, 2.158939, 1.646691, 21.70268
 
8.860107, -0.001428384, -0.01233837, 34.13063, 0, 0.0037581233806467459796299942, 12058.69, -950.5809, -2.947957, 0.01947593, 0.1574723, 178.4203, 2.158939, 1.646691, 21.70268
 
8.870108, -0.001433975, -0.01235266, 34.09659, 0, 0.0037663283694888751759016, 12037.44, -950.5809, -2.947957, 0.01947593, 0.1574723, 178.2836, 2.158939, 1.646691, 21.70268
 
8.880108, -0.001437891, -0.012367, 34.06258, 0, 0.0037742588687404580565272942, 12016.22, -950.5809, -2.947957, 0.01947593, 0.1574723, 178.147, 2.158939, 1.646691, 21.70268
 
8.890108, -0.001440798, -0.01238137, 34.02861, 0, 0.0037820300740329654545355, 11995.03, -950.5809, -2.947957, 0.01947593, 0.1574723, 178.0105, 2.158939, 1.646691, 21.70268
 
8.900108, -0.001443359, -0.01239578, 33.99469, 0, 0.0037897571809978052053437, 11973.89, -950.5809, -2.947957, 0.01947593, 0.1574723, 177.8741, 2.158939, 1.646691, 21.70268
 
8.910109, -0.001451415, -0.01241022, 33.96078, 0, 0.003798503949294017357464, 11952.77, -950.5809, -2.947957, 0.01947593, 0.1574723, 177.7377, 2.158939, 1.646691, 21.70268
 
8.920109, -0.00145474, -0.01242473, 33.9269, 0, 0.0038064263488527649762963942, 11931.69, -950.5809, -2.947957, 0.01947593, 0.1574723, 177.6013, 2.158939, 1.646691, 21.70268
 
8.930109, -0.001456632, -0.01243928, 33.89307, 0, 0.0038141075575582229095933058, 11910.65, -950.5809, -2.947957, 0.01947593, 0.1574723, 177.4651, 2.158939, 1.646691, 21.70268
 
8.940109, -0.001465145, -0.01245384, 33.85927, 0, 0.0038230172196770018825646, 11889.64, -950.5809, -2.947957, 0.01947593, 0.1574723, 177.329, 2.158939, 1.646691, 21.70268
 
8.950109, -0.001474352, -0.01246849, 33.82549, 0, 0.0038320951754135981832252058, 11868.66, -950.5809, -2.947957, 0.01947593, 0.1574723, 177.1929, 2.158939, 1.646691, 21.70268
 
8.96011, -0.00147605, -0.01248324, 33.79176, 0, 0.0038398348819006171193865, 11847.73, -950.5809, -2.947957, 0.01947593, 0.1574723, 177.0569, 2.158939, 1.646691, 21.70268
 
8.97011, -0.001484528, -0.012498, 33.75805, 0, 0.0038488390404358254792637058, 11826.83, -950.5809, -2.947957, 0.01947593, 0.1574723, 176.9209, 2.158939, 1.646691, 21.70268
 
8.98011, -0.001493104, -0.01251284, 33.72438, 0, 0.0038578998968208626723766, 11805.96, -950.5809, -2.947957, 0.01947593, 0.1574723, 176.7851, 2.158939, 1.646691, 21.70268
 
8.99011, -0.001500049, -0.01252777, 33.69073, 0, 0.0038667006630693189027776058, 11785.12, -950.5809, -2.947957, 0.01947593, 0.1574723, 176.6493, 2.158939, 1.646691, 21.70268
 
9.000111, -0.001508978, -0.01254277, 33.65712, 0, 0.0038759037140618994699363942, 11764.32, -950.5809, -2.947957, 0.01947593, 0.1574723, 176.5136, 2.158939, 1.646691, 21.70268
 
9.010111, -0.001516923, -0.01255787, 33.62355, 0, 0.0038849645704469546623667, 11743.55, -950.5809, -2.947957, 0.01947593, 0.1574723, 176.378, 2.158939, 1.646691, 21.70268
 
