Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
18.19032,S,18.19032,0.3154189,0.08607036,0.3856179,0.01916842,0,55.34218,5.363323,0.266123,61.32088,82.77477,3.460305,-35.0052058925382,-34.97839,-1.369917,354.351835177072,316.5861,135.7086,63.39266,66.797,10703.35,2512.299
18.20032,S,18.20032,0.3151388,0.08631022,0.3856155,0.01922385,0,55.34218,5.353046,0.2663825,61.32088,82.77463,3.460282,-34.9991237275784,-34.97235,-1.368721,354.033279428131,316.2364,135.6949,63.36946,66.77615,10706.51,2513.656
18.21032,S,18.21032,0.314859,0.08655133,0.3856131,0.01927755,0,55.34218,5.342791,0.2666162,61.32088,82.77449,3.46026,-34.9930511513728,-34.96632,-1.367514,353.714783049291,315.8867,135.6812,63.34621,66.75527,10709.67,2515.013
18.22032,S,18.22032,0.3145791,0.0867917,0.3856107,0.01933153,0,55.34218,5.332546,0.2668515,61.32088,82.77435,3.460236,-34.9869786020792,-34.96029,-1.366307,353.396435488076,315.5371,135.6675,63.32294,66.73436,10712.82,2516.37
18.23032,S,18.23032,0.3142993,0.08702902,0.3856083,0.01938533,0,55.34218,5.322318,0.2670825,61.32088,82.7742,3.460213,-34.9809160330701,-34.95427,-1.365099,353.078236849979,315.1876,135.6538,63.29962,66.71341,10715.97,2517.727
18.24032,S,18.24032,0.3140198,0.08728111,0.3856059,0.01943846,0,55.34218,5.312105,0.2673019,61.32088,82.77406,3.460191,-34.9748733198802,-34.94827,-1.363887,352.760146168092,314.8381,135.6402,63.27626,66.69241,10719.12,2519.083
18.25032,S,18.25032,0.3137402,0.08752811,0.3856035,0.0194949,0,55.34218,5.301906,0.2675648,61.32088,82.77392,3.460167,-34.9688215378615,-34.94226,-1.362698,352.442204737015,314.4887,135.6266,63.25286,66.67136,10722.27,2520.439
18.26032,S,18.26032,0.3134609,0.08778366,0.3856011,0.0195502,0,55.34218,5.291723,0.2678097,61.32088,82.77377,3.460144,-34.9627994865172,-34.93628,-1.361502,352.12432345074,314.1393,135.613,63.22942,66.65028,10725.41,2521.796
18.27032,S,18.27032,0.3131815,0.08803207,0.3855987,0.01960741,0,55.34218,5.281558,0.2680789,61.32088,82.77362,3.460119,-34.9567580216015,-34.93028,-1.36032,351.806584766844,313.79,135.5994,63.20595,66.62917,10728.55,2523.152
18.28032,S,18.28032,0.3129022,0.08827785,0.3855963,0.01966302,0,55.34218,5.271407,0.268324,61.32088,82.77348,3.460096,-34.9507460930375,-34.92431,-1.359126,351.489002585682,313.4408,135.5858,63.18243,66.60803,10731.68,2524.508
18.29032,S,18.29032,0.3126231,0.08852338,0.3855939,0.01971805,0,55.34218,5.261273,0.268559,61.32088,82.77333,3.460073,-34.9447440279033,-34.91835,-1.357928,351.171480964792,313.0916,135.5722,63.15887,66.58685,10734.81,2525.863
18.30032,S,18.30032,0.3123441,0.0887711,0.3855915,0.01977302,0,55.34218,5.251151,0.2687909,61.32088,82.77319,3.460049,-34.9387419506132,-34.91239,-1.356729,350.85410228976,312.7425,135.5586,63.13528,66.56562,10737.94,2527.219
18.31032,S,18.31032,0.3120651,0.08902095,0.3855892,0.01982849,0,55.34218,5.241044,0.2690275,61.32088,82.77303,3.460025,-34.9327500089485,-34.90644,-1.355533,350.536791377232,312.3934,135.545,63.11165,66.54436,10741.06,2528.574
18.32032,S,18.32032,0.3117862,0.0892663,0.3855868,0.01988443,0,55.34218,5.23095,0.2692684,61.32088,82.77289,3.460001,-34.9267682414832,-34.9005,-1.354341,350.219630581591,312.0444,135.5314,63.08798,66.52307,10744.18,2529.93
18.33032,S,18.33032,0.3115075,0.08952057,0.3855844,0.01993936,0,55.34218,5.220871,0.2694935,61.32088,82.77274,3.459978,-34.9207961441961,-34.89457,-1.35314,349.902661611838,311.6955,135.5179,63.06426,66.50172,10747.3,2531.285
18.34032,S,18.34032,0.3112288,0.08977731,0.385582,0.0199963,0,55.34218,5.210814,0.2697437,61.32088,82.7726,3.459955,-34.914834724633,-34.88865,-1.351956,349.585753983952,311.3466,135.5044,63.04051,66.48034,10750.41,2532.64
18.35032,S,18.35032,0.3109503,0.09003659,0.3855796,0.02005379,0,55.34218,5.200769,0.2699992,61.32088,82.77245,3.45993,-34.9088634933963,-34.88272,-1.350776,349.269003852129,310.9978,135.4909,63.01672,66.45892,10753.52,2533.995
18.36032,S,18.36032,0.3106719,0.0902986,0.3855773,0.02011184,0,55.34218,5.190736,0.2702596,61.32088,82.77229,3.459905,-34.9029123503713,-34.87681,-1.349598,348.952308419376,310.649,135.4774,62.99289,66.43746,10756.63,2535.35
18.37033,S,18.37033,0.3103935,0.09055424,0.3855749,0.0201705,0,55.34218,5.180718,0.2705265,61.32088,82.77213,3.459879,-34.8969714188599,-34.87091,-1.348425,348.635763796848,310.3003,135.4639,62.96902,66.41597,10759.73,2536.705
18.38033,S,18.38033,0.3101152,0.09081276,0.3855726,0.02022775,0,55.34218,5.170722,0.270772,61.32088,82.77199,3.459856,-34.891040157918,-34.86502,-1.347243,348.319281110463,309.9516,135.4504,62.9451,66.39443,10762.83,2538.059
18.39033,S,18.39033,0.3098369,0.09106961,0.3855702,0.02028563,0,55.34218,5.160733,0.2710238,61.32088,82.77184,3.459831,-34.8851090388004,-34.85913,-1.346064,348.002956462456,309.603,135.4369,62.92115,66.37286,10765.93,2539.414
18.40033,S,18.40033,0.3095589,0.09133381,0.3855678,0.02034314,0,55.34218,5.15076,0.2712683,61.32088,82.77168,3.459807,-34.8791978150519,-34.85326,-1.344882,347.686817875134,309.2545,135.4235,62.89716,66.35123,10769.02,2540.768
18.41033,S,18.41033,0.3092809,0.09158768,0.3855655,0.02040231,0,55.34218,5.140808,0.2715329,61.32088,82.77153,3.459782,-34.8732871568755,-34.84739,-1.343714,347.37070682842,308.906,135.41,62.87312,66.32959,10772.11,2542.122
18.42033,S,18.42033,0.309003,0.09185364,0.3855631,0.02045916,0,55.34218,5.130862,0.2717642,61.32088,82.77138,3.459758,-34.867385746591,-34.84153,-1.342526,347.054789147797,308.5576,135.3966,62.84904,66.30789,10775.2,2543.476
18.43033,S,18.43033,0.3087252,0.09211843,0.3855608,0.02051872,0,55.34218,5.120937,0.2720295,61.32088,82.77122,3.459732,-34.8614852093037,-34.83567,-1.34136,346.738927227074,308.2092,135.3832,62.82493,66.28616,10778.28,2544.83
18.44033,S,18.44033,0.3084475,0.09238198,0.3855584,0.02057801,0,55.34218,5.111025,0.2722889,61.32088,82.77106,3.459707,-34.8556045672053,-34.82983,-1.340191,346.423224081886,307.8609,135.3698,62.80077,66.26438,10781.36,2546.184
18.45033,S,18.45033,0.3081699,0.09264216,0.385556,0.02063703,0,55.34218,5.101129,0.2725426,61.32088,82.77091,3.459682,-34.8497238738057,-34.82399,-1.33902,346.107672840802,307.5127,135.3564,62.77657,66.24258,10784.43,2547.538
18.46033,S,18.46033,0.3078925,0.09290599,0.3855537,0.02069529,0,55.34218,5.091247,0.2727839,61.32088,82.77075,3.459657,-34.8438629609512,-34.81817,-1.337843,345.792184788369,307.1645,135.343,62.75233,66.22073,10787.5,2548.891
18.47033,S,18.47033,0.307615,0.09316427,0.3855513,0.02075437,0,55.34218,5.081383,0.273034,61.32088,82.7706,3.459632,-34.8380023427209,-34.81235,-1.336673,345.476848907235,306.8164,135.3296,62.72805,66.19884,10790.57,2550.244
18.48033,S,18.48033,0.3073377,0.09343292,0.385549,0.02081221,0,55.34218,5.071529,0.2732655,61.32088,82.77045,3.459608,-34.8321613137136,-34.80655,-1.335492,345.161707429851,306.4684,135.3163,62.70372,66.1769,10793.64,2551.598
18.49033,S,18.49033,0.3070606,0.09370785,0.3855467,0.02087237,0,55.34218,5.061697,0.2735255,61.32088,82.77029,3.459582,-34.826311084655,-34.80074,-1.334331,344.846629652935,306.1204,135.303,62.67936,66.15491,10796.7,2552.951
18.50033,S,18.50033,0.3067836,0.09398679,0.3855443,0.02093395,0,55.34218,5.051871,0.2738012,61.32088,82.77013,3.459556,-34.8204711032257,-34.79494,-1.333176,344.53162278257,305.7724,135.2897,62.65496,66.1329,10799.75,2554.304
18.51033,S,18.51033,0.3065065,0.09426063,0.385542,0.02099642,0,55.34218,5.042069,0.2740868,61.32088,82.76997,3.45953,-34.8146414837694,-34.78915,-1.33203,344.216761667611,305.4245,135.2764,62.63051,66.11083,10802.81,2555.656
18.52033,S,18.52033,0.3062297,0.09453396,0.3855397,0.02105774,0,55.34218,5.032277,0.2743549,61.32088,82.7698,3.459503,-34.8088215373995,-34.78337,-1.330875,343.902060492699,305.0767,135.2631,62.60603,66.08874,10805.86,2557.009
18.53033,S,18.53033,0.3059528,0.09480705,0.3855373,0.02111896,0,55.34218,5.0225,0.2746192,61.32088,82.76964,3.459477,-34.8030115323304,-34.7776,-1.329718,343.587416603775,304.7289,135.2498,62.5815,66.0666,10808.91,2558.362
18.54033,S,18.54033,0.3056761,0.09507992,0.385535,0.02118012,0,55.34218,5.012733,0.2748804,61.32088,82.76948,3.459451,-34.7972015524183,-34.77183,-1.328561,343.272925885191,304.3812,135.2365,62.55693,66.04443,10811.95,2559.714
18.55033,S,18.55033,0.3053995,0.09535726,0.3855326,0.02124124,0,55.34218,5.002988,0.275139,61.32088,82.76932,3.459425,-34.7914115831137,-34.76608,-1.327404,342.958506864545,304.0335,135.2232,62.53232,66.02222,10814.99,2561.067
18.56033,S,18.56033,0.3051229,0.09562992,0.3855303,0.02130335,0,55.34218,4.993251,0.2754079,61.32088,82.76916,3.459399,-34.7856218296641,-34.76033,-1.326252,342.644234234531,303.6859,135.2099,62.50767,65.99997,10818.03,2562.419
18.57033,S,18.57033,0.3048465,0.09591611,0.385528,0.02136442,0,55.34218,4.983533,0.2756614,61.32088,82.769,3.459374,-34.7798418272244,-34.75459,-1.325093,342.330164674587,303.3384,135.1967,62.48298,65.97766,10821.06,2563.771
18.58033,S,18.58033,0.3045703,0.09620035,0.3855257,0.02142852,0,55.34218,4.973832,0.2759516,61.32088,82.76883,3.459347,-34.7740727185852,-34.74886,-1.323957,342.016160289263,302.9909,135.1835,62.45824,65.95531,10824.09,2565.123
18.59033,S,18.59033,0.304294,0.09648247,0.3855234,0.02149219,0,55.34218,4.964143,0.2762337,61.32088,82.76866,3.45932,-34.7683034438949,-34.74313,-1.322816,341.702309827577,302.6435,135.1703,62.43346,65.93293,10827.12,2566.474
18.60033,S,18.60033,0.304018,0.09676731,0.3855211,0.02155538,0,55.34218,4.954468,0.2765073,61.32088,82.76849,3.459292,-34.7625440723731,-34.73741,-1.321672,341.388524859772,302.2961,135.1571,62.40864,65.9105,10830.14,2567.826
18.61033,S,18.61033,0.3037419,0.09705257,0.3855188,0.02161917,0,55.34218,4.944811,0.2767865,61.32088,82.76833,3.459265,-34.7567949082491,-34.7317,-1.320533,341.074894095198,301.9488,135.1439,62.38378,65.88803,10833.16,2569.177
18.62033,S,18.62033,0.303466,0.09734077,0.3855164,0.02168307,0,55.34218,4.935164,0.2770643,61.32088,82.76816,3.459238,-34.7510557233654,-34.726,-1.319393,340.761329145737,301.6015,135.1307,62.35888,65.86553,10836.18,2570.529
18.63033,S,18.63033,0.3031902,0.09761809,0.3855141,0.02174762,0,55.34218,4.925534,0.2773483,61.32088,82.76799,3.459211,-34.7453167147466,-34.7203,-1.318257,340.44791157293,301.2543,135.1175,62.33392,65.84298,10839.19,2571.88
18.64033,S,18.64033,0.3029144,0.09789601,0.3855118,0.02180974,0,55.34218,4.915915,0.2775988,61.32088,82.76782,3.459184,-34.739597071515,-34.71462,-1.317104,340.134655707516,300.9072,135.1043,62.30893,65.8204,10842.2,2573.231
18.65033,S,18.65033,0.3026388,0.09817953,0.3855095,0.021872,0,55.34218,4.906314,0.2778489,61.32088,82.76766,3.459158,-34.7338875221405,-34.70895,-1.315953,339.821466122154,300.5601,135.0911,62.2839,65.79778,10845.2,2574.582
18.66033,S,18.66033,0.3023633,0.09846637,0.3855072,0.0219355,0,55.34218,4.896727,0.2781123,61.32088,82.76749,3.459131,-34.7281882558043,-34.70329,-1.314809,339.50834300027,300.213,135.0779,62.25883,65.7751,10848.21,2575.933
18.67033,S,18.67033,0.3020878,0.09876334,0.3855049,0.02199975,0,55.34218,4.887151,0.278383,61.32088,82.76733,3.459104,-34.7224792106396,-34.69762,-1.31367,339.195424853728,299.866,135.0648,62.23371,65.75238,10851.21,2577.284
18.68033,S,18.68033,0.3018125,0.09905433,0.3855026,0.02206628,0,55.34218,4.877597,0.2786804,61.32088,82.76715,3.459076,-34.7167908184671,-34.69197,-1.312548,338.882654828286,299.5191,135.0517,62.20854,65.72962,10854.2,2578.635
18.69033,S,18.69033,0.3015372,0.09935366,0.3855003,0.02213147,0,55.34218,4.868052,0.278958,61.32088,82.76698,3.459048,-34.7111020344302,-34.68632,-1.311415,338.569958952969,299.1722,135.0386,62.18334,65.70682,10857.19,2579.985
18.70033,S,18.70033,0.3012621,0.09964275,0.385498,0.02219852,0,55.34218,4.858525,0.279257,61.32088,82.7668,3.459019,-34.7054237583901,-34.68068,-1.310295,338.257411474599,298.8254,135.0255,62.15809,65.68397,10860.18,2581.335
18.71033,S,18.71033,0.3009871,0.09993312,0.3854958,0.02226328,0,55.34218,4.849012,0.2795249,61.32088,82.76663,3.458992,-34.6997549329689,-34.67505,-1.30916,337.945026810501,298.4787,135.0124,62.1328,65.66109,10863.17,2582.685
18.72033,S,18.72033,0.3007122,0.1002275,0.3854935,0.02232834,0,55.34218,4.83951,0.2797935,61.32088,82.76646,3.458964,-34.6940961249248,-34.66943,-1.308025,337.632702478339,298.132,134.9993,62.10746,65.63817,10866.15,2584.035
18.73033,S,18.73033,0.3004373,0.1005215,0.3854912,0.0223943,0,55.34218,4.830024,0.2800714,61.32088,82.76629,3.458937,-34.6884475980262,-34.66382,-1.306897,337.320452983281,297.7853,134.9862,62.08208,65.6152,10869.12,2585.385
18.74033,S,18.74033,0.3001626,0.1008148,0.3854889,0.02246015,0,55.34218,4.820556,0.2803457,61.32088,82.76611,3.458909,-34.6827990576586,-34.65821,-1.305768,337.008352442217,297.4387,134.9731,62.05666,65.59219,10872.1,2586.735
18.75033,S,18.75033,0.2998879,0.1011143,0.3854866,0.02252585,0,55.34218,4.811098,0.2806157,61.32088,82.76594,3.45888,-34.6771704521313,-34.65262,-1.304637,336.696458402339,297.0922,134.9601,62.03119,65.56912,10875.07,2588.085
18.76033,S,18.76033,0.2996134,0.1014206,0.3854843,0.02259295,0,55.34218,4.801655,0.2809004,61.32088,82.76576,3.458852,-34.6715422469661,-34.64703,-1.303516,336.384632597959,296.7457,134.9471,62.00568,65.54601,10878.04,2589.434
18.77033,S,18.77033,0.299339,0.1017196,0.3854821,0.02266157,0,55.34218,4.79223,0.281202,61.32088,82.76559,3.458824,-34.6659144413879,-34.64144,-1.302405,336.072963413936,296.3993,134.9341,61.98012,65.52287,10881,2590.784
18.78033,S,18.78033,0.2990647,0.1020256,0.3854798,0.02272856,0,55.34218,4.782818,0.2814806,61.32088,82.76541,3.458795,-34.6603062321006,-34.63587,-1.301283,335.761362803303,296.0529,134.9211,61.95452,65.49968,10883.96,2592.133
18.79033,S,18.79033,0.2987904,0.1023221,0.3854775,0.02279712,0,55.34218,4.773419,0.2817763,61.32088,82.76523,3.458766,-34.6546883915149,-34.63029,-1.30017,335.449919109385,295.7066,134.9081,61.92887,65.47645,10886.92,2593.482
18.80033,S,18.80033,0.2985163,0.1026184,0.3854753,0.02286355,0,55.34218,4.764031,0.282043,61.32088,82.76505,3.458738,-34.6491000284776,-34.62474,-1.299043,335.138632459659,295.3604,134.8951,61.90319,65.45318,10889.87,2594.831
18.81034,S,18.81034,0.2982423,0.1029177,0.385473,0.02292995,0,55.34218,4.754666,0.2823073,61.32088,82.76488,3.458709,-34.6435117272338,-34.61919,-1.297917,334.827414872607,295.0142,134.8821,61.87745,65.42986,10892.82,2596.18
18.82034,S,18.82034,0.2979684,0.1032145,0.3854707,0.022997,0,55.34218,4.745309,0.2825771,61.32088,82.7647,3.458681,-34.6379435111331,-34.61366,-1.296793,334.516354628785,294.6681,134.8691,61.85167,65.40651,10895.77,2597.529
18.83034,S,18.83034,0.2976945,0.1035121,0.3854685,0.02306351,0,55.34218,4.735966,0.2828377,61.32088,82.76453,3.458652,-34.632365176618,-34.60812,-1.295665,334.205363790641,294.322,134.8561,61.82585,65.3831,10898.71,2598.878
18.84034,S,18.84034,0.2974208,0.1038236,0.3854662,0.02313019,0,55.34218,4.72664,0.2830984,61.32088,82.76435,3.458624,-34.626806927329,-34.6026,-1.294539,333.894581241052,293.976,134.8432,61.79998,65.35965,10901.65,2600.226
18.85034,S,18.85034,0.2971472,0.1041385,0.385464,0.02319998,0,55.34218,4.717331,0.2833945,61.32088,82.76417,3.458595,-34.6212495243257,-34.59708,-1.293435,333.583868528343,293.63,134.8303,61.77407,65.33616,10904.59,2601.574
18.86034,S,18.86034,0.2968737,0.1044515,0.3854617,0.02327054,0,55.34218,4.708029,0.2836973,61.32088,82.76398,3.458565,-34.6156921818967,-34.59156,-1.292332,333.273306601693,293.2841,134.8174,61.74811,65.31261,10907.52,2602.923
18.87034,S,18.87034,0.2966003,0.1047655,0.3854595,0.02334068,0,55.34218,4.698746,0.2839926,61.32088,82.7638,3.458536,-34.6101548114362,-34.58606,-1.291228,332.962822100657,292.9382,134.8045,61.72211,65.28902,10910.45,2604.271
18.88034,S,18.88034,0.2963269,0.1050711,0.3854572,0.02341104,0,55.34218,4.689475,0.2842882,61.32088,82.76361,3.458505,-34.6046075085114,-34.58055,-1.290125,332.652488678506,292.5924,134.7916,61.69606,65.2654,10913.38,2605.619
18.89034,S,18.89034,0.2960537,0.1053871,0.385455,0.02347952,0,55.34218,4.680218,0.2845582,61.32088,82.76344,3.458477,-34.5990896864204,-34.57507,-1.289008,332.342233044136,292.2466,134.7787,61.66997,65.24173,10916.3,2606.967
18.90034,S,18.90034,0.2957805,0.1056949,0.3854527,0.02355034,0,55.34218,4.670978,0.2848544,61.32088,82.76324,3.458446,-34.5935625282055,-34.56958,-1.287908,332.032128783392,291.9009,134.7658,61.64383,65.21801,10919.22,2608.314
18.91034,S,18.91034,0.2955075,0.1060059,0.3854505,0.02361931,0,55.34218,4.661748,0.2851256,61.32088,82.76307,3.458418,-34.5880548584412,-34.56411,-1.286794,331.722190566219,291.5553,134.7529,61.61765,65.19426,10922.13,2609.662
18.92034,S,18.92034,0.2952346,0.1063186,0.3854483,0.023689,0,55.34218,4.652538,0.2854032,61.32088,82.76289,3.458388,-34.5825574287544,-34.55865,-1.285686,331.412323390192,291.2097,134.74,61.59142,65.17046,10925.05,2611.009
18.93034,S,18.93034,0.2949618,0.106637,0.385446,0.02375908,0,55.34218,4.643339,0.2856831,61.32088,82.7627,3.458359,-34.5770700529591,-34.5532,-1.284579,331.102659045338,290.8642,134.7272,61.56515,65.14661,10927.95,2612.357
18.94034,S,18.94034,0.2946891,0.1069574,0.3854438,0.02383044,0,55.34218,4.634156,0.2859757,61.32088,82.76251,3.458328,-34.5715730418065,-34.54774,-1.283481,330.793066171573,290.5187,134.7144,61.53882,65.1227,10930.86,2613.704
18.95034,S,18.95034,0.2944165,0.1072792,0.3854416,0.02390224,0,55.34218,4.624986,0.2862711,61.32088,82.76232,3.458297,-34.5660960771311,-34.5423,-1.282384,330.483632772377,290.1733,134.7016,61.51246,65.09875,10933.76,2615.051
18.96034,S,18.96034,0.294144,0.1076031,0.3854394,0.02397434,0,55.34218,4.615829,0.2865675,61.32088,82.76213,3.458266,-34.5606292399458,-34.53687,-1.28129,330.174271202,289.8279,134.6888,61.48605,65.07477,10936.66,2616.398
18.97034,S,18.97034,0.2938716,0.1079217,0.3854371,0.02404694,0,55.34218,4.606686,0.2868673,61.32088,82.76194,3.458236,-34.5551525067406,-34.53143,-1.280198,329.865069420416,289.4826,134.676,61.45959,65.05074,10939.55,2617.745
18.98034,S,18.98034,0.2935993,0.1082351,0.3854349,0.02411835,0,55.34218,4.59756,0.2871506,61.32088,82.76176,3.458206,-34.5497055167219,-34.52602,-1.279099,329.55602756305,289.1374,134.6632,61.43308,65.02666,10942.45,2619.092
18.99034,S,18.99034,0.2933272,0.1085577,0.3854327,0.0241886,0,55.34218,4.588444,0.2874174,61.32088,82.76157,3.458176,-34.5442582170783,-34.52061,-1.277991,329.247065380881,288.7922,134.6504,61.40653,65.00254,10945.33,2620.438
19.00034,S,19.00034,0.2930551,0.108873,0.3854305,0.0242609,0,55.34218,4.579346,0.2877062,61.32088,82.76138,3.458146,-34.5388214150239,-34.51521,-1.276896,328.938256118198,288.4471,134.6376,61.37993,64.97839,10948.22,2621.785
19.01034,S,19.01034,0.2927831,0.1091935,0.3854283,0.02433155,0,55.34218,4.570261,0.2879729,61.32088,82.76119,3.458115,-34.5333942598766,-34.50982,-1.275791,328.629519565801,288.102,134.6248,61.35329,64.95418,10951.1,2623.131
19.02034,S,19.02034,0.2925111,0.1095231,0.385426,0.02440339,0,55.34218,4.561188,0.2882513,61.32088,82.76101,3.458085,-34.527967349958,-34.50443,-1.274692,328.320995002776,287.757,134.6121,61.3266,64.92991,10953.98,2624.477
19.03034,S,19.03034,0.2922394,0.1098533,0.3854238,0.02447726,0,55.34218,4.552132,0.288551,61.32088,82.76081,3.458053,-34.5225509362465,-34.49905,-1.273606,328.012536250617,287.412,134.5994,61.29985,64.90559,10956.85,2625.823
19.04034,S,19.04034,0.2919677,0.110189,0.3854216,0.02455126,0,55.34218,4.543091,0.2888499,61.32088,82.76062,3.458023,-34.5171346190466,-34.49367,-1.272522,327.704158216214,287.067,134.5867,61.27307,64.88123,10959.72,2627.169
19.05034,S,19.05034,0.2916961,0.1105245,0.3854195,0.02462651,0,55.34218,4.534059,0.2891605,61.32088,82.76042,3.457991,-34.5117285387901,-34.4883,-1.271444,327.395941336456,286.7221,134.574,61.24624,64.85683,10962.59,2628.515
19.06034,S,19.06034,0.2914246,0.1108558,0.3854173,0.02470171,0,55.34218,4.525044,0.2894684,61.32088,82.76022,3.457958,-34.5063324373487,-34.48294,-1.270365,327.087878378257,286.3773,134.5613,61.21936,64.83238,10965.45,2629.86
19.07034,S,19.07034,0.2911533,0.1111904,0.3854151,0.02477599,0,55.34218,4.516045,0.2897626,61.32088,82.76003,3.457927,-34.5009461676787,-34.47759,-1.269281,326.779896688884,286.0325,134.5486,61.19244,64.80788,10968.31,2631.206
19.08034,S,19.08034,0.290882,0.1115209,0.3854129,0.02485099,0,55.34218,4.507053,0.2900625,61.32088,82.75983,3.457896,-34.4955599943123,-34.47224,-1.268199,326.472076619086,285.6878,134.5359,61.16546,64.78335,10971.17,2632.551
19.09034,S,19.09034,0.2906108,0.1118527,0.3854107,0.02492506,0,55.34218,4.498079,0.290349,61.32088,82.75964,3.457864,-34.4901836531867,-34.4669,-1.267112,326.164323433525,285.3431,134.5232,61.13844,64.75877,10974.02,2633.896
