Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
387.3048,S,387.3048,0.02144522,0,2.2,0,0,58.39935,0.0585264,0,0,0,0,0.00982608211853631,0.00982608211853631,0,-24.33108,-24.33108,-22.005,0,-0.1608122,1114.347,-5581.618
387.4048,S,387.4048,0.02144418,0,2.2,0,0,58.39935,0.05852645,0,0,0,0,0.00984189119392198,0.00984189119392198,0,-24.3301,-24.3301,-22.005,0,-0.1608122,1111.914,-5583.819
387.5049,S,387.5049,0.02144313,0,2.2,0,0,58.39935,0.05852644,0,0,0,0,0.00985738336987652,0.00985738336987652,0,-24.32911,-24.32911,-22.005,0,-0.1608122,1109.481,-5586.02
387.6049,S,387.6049,0.02144209,0,2.2,0,0,58.39935,0.05852646,0,0,0,0,0.0098280812021514,0.0098280812021514,0,-24.32813,-24.32813,-22.005,0,-0.1608122,1107.048,-5588.22
387.7049,S,387.7049,0.02144105,0,2.2,0,0,58.39935,0.05852649,0,0,0,0,0.0098429400243063,0.0098429400243063,0,-24.32715,-24.32715,-22.005,0,-0.1608122,1104.615,-5590.421
387.8049,S,387.8049,0.02144001,0,2.2,0,0,58.39935,0.05852649,0,0,0,0,0.00985748202349157,0.00985748202349157,0,-24.32616,-24.32616,-22.005,0,-0.1608122,1102.183,-5592.622
387.9049,S,387.9049,0.02143897,0,2.2,0,0,58.39935,0.05852649,0,0,0,0,0.00982723090248783,0.00982723090248783,0,-24.32518,-24.32518,-22.005,0,-0.1608122,1099.75,-5594.822
388.0049,S,388.0049,0.02143793,0,2.2,0,0,58.39935,0.05852653,0,0,0,0,0.00984113970115175,0.00984113970115175,0,-24.3242,-24.3242,-22.005,0,-0.1608122,1097.318,-5597.023
388.1049,S,388.1049,0.02143689,0,2.2,0,0,58.39935,0.05852653,0,0,0,0,0.00984052312396244,0.00984052312396244,0,-24.32322,-24.32322,-22.005,0,-0.1608122,1094.885,-5599.224
388.2049,S,388.2049,0.02143584,0,2.2,0,0,58.39935,0.05852652,0,0,0,0,0.00985379990734714,0.00985379990734714,0,-24.32223,-24.32223,-22.005,0,-0.1608122,1092.453,-5601.424
388.3049,S,388.3049,0.0214348,0,2.2,0,0,58.39935,0.05852657,0,0,0,0,0.00984030561203752,0.00984030561203752,0,-24.32125,-24.32125,-22.005,0,-0.1608122,1090.021,-5603.625
388.4049,S,388.4049,0.02143376,0,2.2,0,0,58.39935,0.05852657,0,0,0,0,0.00983492899173655,0.00983492899173655,0,-24.32027,-24.32027,-22.005,0,-0.1608122,1087.589,-5605.826
388.5049,S,388.5049,0.02143272,0,2.2,0,0,58.39935,0.0585266,0,0,0,0,0.00984725613417936,0.00984725613417936,0,-24.31929,-24.31929,-22.005,0,-0.1608122,1085.157,-5608.026
388.6049,S,388.6049,0.02143168,0,2.2,0,0,58.39935,0.0585266,0,0,0,0,0.00984125060632834,0.00984125060632834,0,-24.31831,-24.31831,-22.005,0,-0.1608122,1082.725,-5610.227
388.7049,S,388.7049,0.02143064,0,2.2,0,0,58.39935,0.05852659,0,0,0,0,0.0098529459878236,0.0098529459878236,0,-24.31732,-24.31732,-22.005,0,-0.1608122,1080.294,-5612.428
388.8049,S,388.8049,0.0214296,0,2.2,0,0,58.39935,0.05852662,0,0,0,0,0.00983786504706785,0.00983786504706785,0,-24.31634,-24.31634,-22.005,0,-0.1608122,1077.862,-5614.628
388.9049,S,388.9049,0.02142856,0,2.2,0,0,58.39935,0.05852662,0,0,0,0,0.00983091455502461,0.00983091455502461,0,-24.31536,-24.31536,-22.005,0,-0.1608122,1075.43,-5616.829
389.0049,S,389.0049,0.02142751,0,2.2,0,0,58.39935,0.05852661,0,0,0,0,0.00984166067809866,0.00984166067809866,0,-24.31437,-24.31437,-22.005,0,-0.1608122,1072.999,-5619.03
389.1049,S,389.1049,0.02142647,0,2.2,0,0,58.39935,0.05852661,0,0,0,0,0.00980761857409362,0.00980761857409362,0,-24.31339,-24.31339,-22.005,0,-0.1608122,1070.568,-5621.23
389.205,S,389.205,0.02142544,0,2.2,0,0,58.39935,0.05852665,0,0,0,0,0.00981773210932602,0.00981773210932602,0,-24.31241,-24.31241,-22.005,0,-0.1608122,1068.136,-5623.431
389.305,S,389.305,0.0214244,0,2.2,0,0,58.39935,0.05852665,0,0,0,0,0.00980952334477081,0.00980952334477081,0,-24.31143,-24.31143,-22.005,0,-0.1608122,1065.705,-5625.632
389.405,S,389.405,0.02142336,0,2.2,0,0,58.39935,0.05852667,0,0,0,0,0.0098190054753502,0.0098190054753502,0,-24.31045,-24.31045,-22.005,0,-0.1608122,1063.274,-5627.833
389.505,S,389.505,0.02142232,0,2.2,0,0,58.39935,0.05852667,0,0,0,0,0.00981016826001024,0.00981016826001024,0,-24.30947,-24.30947,-22.005,0,-0.1608122,1060.843,-5630.033
389.605,S,389.605,0.02142128,0,2.2,0,0,58.39935,0.0585267,0,0,0,0,0.0098190190874945,0.0098190190874945,0,-24.30849,-24.30849,-22.005,0,-0.1608122,1058.412,-5632.234
389.705,S,389.705,0.02142024,0,2.2,0,0,58.39935,0.0585267,0,0,0,0,0.00980955352272872,0.00980955352272872,0,-24.30751,-24.30751,-22.005,0,-0.1608122,1055.982,-5634.435
389.805,S,389.805,0.0214192,0,2.2,0,0,58.39935,0.05852673,0,0,0,0,0.00981777314868992,0.00981777314868992,0,-24.30653,-24.30653,-22.005,0,-0.1608122,1053.551,-5636.635
389.905,S,389.905,0.02141817,0,2.2,0,0,58.39935,0.05852672,0,0,0,0,0.00980767933582172,0.00980767933582172,0,-24.30555,-24.30555,-22.005,0,-0.1608122,1051.12,-5638.836
390.005,S,390.005,0.02141712,0,2.2,0,0,58.39935,0.05852675,0,0,0,0,0.00981526786184616,0.00981526786184616,0,-24.30457,-24.30457,-22.005,0,-0.1608122,1048.69,-5641.037
390.105,S,390.105,0.02141609,0,2.2,0,0,58.39935,0.05852675,0,0,0,0,0.00980454590224156,0.00980454590224156,0,-24.30359,-24.30359,-22.005,0,-0.1608122,1046.26,-5643.237
390.205,S,390.205,0.02141505,0,2.2,0,0,58.39935,0.05852677,0,0,0,0,0.00981150342988712,0.00981150342988712,0,-24.30261,-24.30261,-22.005,0,-0.1608122,1043.829,-5645.438
390.305,S,390.305,0.02141401,0,2.2,0,0,58.39935,0.05852676,0,0,0,0,0.00980015342487661,0.00980015342487661,0,-24.30163,-24.30163,-22.005,0,-0.1608122,1041.399,-5647.639
390.405,S,390.405,0.02141297,0,2.2,0,0,58.39935,0.05852679,0,0,0,0,0.00980648005572959,0.00980648005572959,0,-24.30065,-24.30065,-22.005,0,-0.1608122,1038.969,-5649.839
390.505,S,390.505,0.02141193,0,2.2,0,0,58.39935,0.05852678,0,0,0,0,0.00979831680392351,0.00979831680392351,0,-24.29967,-24.29967,-22.005,0,-0.1608122,1036.539,-5652.04
390.605,S,390.605,0.0214109,0,2.2,0,0,58.39935,0.05852681,0,0,0,0,0.0098040126395631,0.0098040126395631,0,-24.29869,-24.29869,-22.005,0,-0.1608122,1034.109,-5654.241
390.705,S,390.705,0.02140986,0,2.2,0,0,58.39935,0.0585268,0,0,0,0,0.0097914068477607,0.0097914068477607,0,-24.29771,-24.29771,-22.005,0,-0.1608122,1031.679,-5656.441
390.8051,S,390.8051,0.02140882,0,2.2,0,0,58.39935,0.05852682,0,0,0,0,0.00979647198975897,0.00979647198975897,0,-24.29673,-24.29673,-22.005,0,-0.1608122,1029.25,-5658.642
390.9051,S,390.9051,0.02140778,0,2.2,0,0,58.39935,0.05852681,0,0,0,0,0.00978323845657059,0.00978323845657059,0,-24.29575,-24.29575,-22.005,0,-0.1608122,1026.82,-5660.843
391.0051,S,391.0051,0.02140674,0,2.2,0,0,58.39935,0.05852683,0,0,0,0,0.00978767300651384,0.00978767300651384,0,-24.29477,-24.29477,-22.005,0,-0.1608122,1024.391,-5663.043
391.1051,S,391.1051,0.0214057,0,2.2,0,0,58.39935,0.05852682,0,0,0,0,0.00977381183327708,0.00977381183327708,0,-24.29379,-24.29379,-22.005,0,-0.1608122,1021.961,-5665.244
391.2051,S,391.2051,0.02140467,0,2.2,0,0,58.39935,0.05852684,0,0,0,0,0.0097776158927303,0.0097776158927303,0,-24.29281,-24.29281,-22.005,0,-0.1608122,1019.532,-5667.445
391.3051,S,391.3051,0.02140363,0,2.2,0,0,58.39935,0.05852683,0,0,0,0,0.00976312718080408,0.00976312718080408,0,-24.29183,-24.29183,-22.005,0,-0.1608122,1017.103,-5669.646
391.4051,S,391.4051,0.0214026,0,2.2,0,0,58.39935,0.05852686,0,0,0,0,0.00974832546271642,0.00974832546271642,0,-24.29086,-24.29086,-22.005,0,-0.1608122,1014.674,-5671.846
391.5051,S,391.5051,0.02140156,0,2.2,0,0,58.39935,0.05852688,0,0,0,0,0.00977767338454072,0.00977767338454072,0,-24.28988,-24.28988,-22.005,0,-0.1608122,1012.245,-5674.047
391.6051,S,391.6051,0.02140052,0,2.2,0,0,58.39935,0.05852687,0,0,0,0,0.0097622453420172,0.0097622453420172,0,-24.2889,-24.2889,-22.005,0,-0.1608122,1009.816,-5676.248
391.7051,S,391.7051,0.02139949,0,2.2,0,0,58.39935,0.0585269,0,0,0,0,0.00974650436904056,0.00974650436904056,0,-24.28793,-24.28793,-22.005,0,-0.1608122,1007.387,-5678.448
391.8051,S,391.8051,0.02139845,0,2.2,0,0,58.39935,0.05852691,0,0,0,0,0.00977491198793246,0.00977491198793246,0,-24.28695,-24.28695,-22.005,0,-0.1608122,1004.958,-5680.649
391.9051,S,391.9051,0.02139742,0,2.2,0,0,58.39935,0.0585269,0,0,0,0,0.00975854484159555,0.00975854484159555,0,-24.28597,-24.28597,-22.005,0,-0.1608122,1002.53,-5682.85
392.0051,S,392.0051,0.02139638,0,2.2,0,0,58.39935,0.05852692,0,0,0,0,0.00975983155768034,0.00975983155768034,0,-24.28499,-24.28499,-22.005,0,-0.1608122,1000.101,-5685.05
392.1051,S,392.1051,0.02139535,0,2.2,0,0,58.39935,0.05852694,0,0,0,0,0.00974283727720149,0.00974283727720149,0,-24.28402,-24.28402,-22.005,0,-0.1608122,997.6729,-5687.251
392.2051,S,392.2051,0.02139431,0,2.2,0,0,58.39935,0.05852692,0,0,0,0,0.00975202635896721,0.00975202635896721,0,-24.28304,-24.28304,-22.005,0,-0.1608122,995.2446,-5689.452
392.3051,S,392.3051,0.02139327,0,2.2,0,0,58.39935,0.05852695,0,0,0,0,0.00975236993881623,0.00975236993881623,0,-24.28206,-24.28206,-22.005,0,-0.1608122,992.8164,-5691.652
392.4052,S,392.4052,0.02139224,0,2.2,0,0,58.39935,0.05852697,0,0,0,0,0.00973443693296616,0.00973443693296616,0,-24.28109,-24.28109,-22.005,0,-0.1608122,990.3883,-5693.853
392.5052,S,392.5052,0.02139121,0,2.2,0,0,58.39935,0.05852698,0,0,0,0,0.00976065007094462,0.00976065007094462,0,-24.28011,-24.28011,-22.005,0,-0.1608122,987.9603,-5696.054
392.6052,S,392.6052,0.02139017,0,2.2,0,0,58.39935,0.05852697,0,0,0,0,0.00974209124447611,0.00974209124447611,0,-24.27913,-24.27913,-22.005,0,-0.1608122,985.5323,-5698.254
392.7052,S,392.7052,0.02138914,0,2.2,0,0,58.39935,0.05852699,0,0,0,0,0.00972321974006007,0.00972321974006007,0,-24.27816,-24.27816,-22.005,0,-0.1608122,983.1046,-5700.455
392.8052,S,392.8052,0.02138811,0,2.2,0,0,58.39935,0.05852702,0,0,0,0,0.00973435286194046,0.00973435286194046,0,-24.27719,-24.27719,-22.005,0,-0.1608122,980.6768,-5702.656
392.9052,S,392.9052,0.02138707,0,2.2,0,0,58.39935,0.05852703,0,0,0,0,0.00975931451882417,0.00975931451882417,0,-24.27621,-24.27621,-22.005,0,-0.1608122,978.2492,-5704.856
393.0052,S,393.0052,0.02138604,0,2.2,0,0,58.39935,0.05852706,0,0,0,0,0.00973950580252847,0.00973950580252847,0,-24.27524,-24.27524,-22.005,0,-0.1608122,975.8217,-5707.057
393.1052,S,393.1052,0.02138501,0,2.2,0,0,58.39935,0.05852708,0,0,0,0,0.00974589030710149,0.00974589030710149,0,-24.27427,-24.27427,-22.005,0,-0.1608122,973.3942,-5709.258
393.2052,S,393.2052,0.02138398,0,2.2,0,0,58.39935,0.05852709,0,0,0,0,0.00976991379985748,0.00976991379985748,0,-24.27329,-24.27329,-22.005,0,-0.1608122,970.9669,-5711.458
393.3052,S,393.3052,0.02138295,0,2.2,0,0,58.39935,0.05852711,0,0,0,0,0.00974916809746418,0.00974916809746418,0,-24.27232,-24.27232,-22.005,0,-0.1608122,968.5397,-5713.659
393.4052,S,393.4052,0.02138192,0,2.2,0,0,58.39935,0.05852714,0,0,0,0,0.00975461890624274,0.00975461890624274,0,-24.27135,-24.27135,-22.005,0,-0.1608122,966.1125,-5715.86
393.5052,S,393.5052,0.02138088,0,2.2,0,0,58.39935,0.05852715,0,0,0,0,0.00977770445963699,0.00977770445963699,0,-24.27037,-24.27037,-22.005,0,-0.1608122,963.6855,-5718.061
393.6052,S,393.6052,0.02137985,0,2.2,0,0,58.39935,0.05852716,0,0,0,0,0.00975602199694947,0.00975602199694947,0,-24.2694,-24.2694,-22.005,0,-0.1608122,961.2585,-5720.261
393.7052,S,393.7052,0.02137881,0,2.2,0,0,58.39935,0.05852714,0,0,0,0,0.00976053933416665,0.00976053933416665,0,-24.26842,-24.26842,-22.005,0,-0.1608122,958.8317,-5722.462
393.8052,S,393.8052,0.02137778,0,2.2,0,0,58.39935,0.05852715,0,0,0,0,0.00975617386277605,0.00975617386277605,0,-24.26744,-24.26744,-22.005,0,-0.1608122,956.405,-5724.663
393.9052,S,393.9052,0.02137675,0,2.2,0,0,58.39935,0.05852717,0,0,0,0,0.00973355380723007,0.00973355380723007,0,-24.26647,-24.26647,-22.005,0,-0.1608122,953.9783,-5726.863
394.0052,S,394.0052,0.02137572,0,2.2,0,0,58.39935,0.05852718,0,0,0,0,0.00973713682802213,0.00973713682802213,0,-24.2655,-24.2655,-22.005,0,-0.1608122,951.5518,-5729.064
394.1053,S,394.1053,0.02137469,0,2.2,0,0,58.39935,0.05852716,0,0,0,0,0.00974040965068212,0.00974040965068212,0,-24.26452,-24.26452,-22.005,0,-0.1608122,949.1253,-5731.265
394.2053,S,394.2053,0.02137365,0,2.2,0,0,58.39935,0.05852721,0,0,0,0,0.00973478972946396,0.00973478972946396,0,-24.26355,-24.26355,-22.005,0,-0.1608122,946.699,-5733.465
394.3053,S,394.3053,0.02137263,0,2.2,0,0,58.39935,0.05852723,0,0,0,0,0.00973743972767949,0.00973743972767949,0,-24.26258,-24.26258,-22.005,0,-0.1608122,944.2727,-5735.666
394.4053,S,394.4053,0.0213716,0,2.2,0,0,58.39935,0.05852725,0,0,0,0,0.00973977960229888,0.00973977960229888,0,-24.26161,-24.26161,-22.005,0,-0.1608122,941.8466,-5737.867
394.5053,S,394.5053,0.02137057,0,2.2,0,0,58.39935,0.05852726,0,0,0,0,0.00974180937808455,0.00974180937808455,0,-24.26064,-24.26064,-22.005,0,-0.1608122,939.4205,-5740.067
394.6053,S,394.6053,0.02136953,0,2.2,0,0,58.39935,0.05852724,0,0,0,0,0.00974352907978471,0.00974352907978471,0,-24.25966,-24.25966,-22.005,0,-0.1608122,936.9945,-5742.268
394.7053,S,394.7053,0.0213685,0,2.2,0,0,58.39935,0.05852728,0,0,0,0,0.0097363436328024,0.0097363436328024,0,-24.25869,-24.25869,-22.005,0,-0.1608122,934.5687,-5744.469
394.8053,S,394.8053,0.02136748,0,2.2,0,0,58.39935,0.0585273,0,0,0,0,0.00973744075930227,0.00973744075930227,0,-24.25772,-24.25772,-22.005,0,-0.1608122,932.1429,-5746.669
394.9053,S,394.9053,0.02136645,0,2.2,0,0,58.39935,0.05852731,0,0,0,0,0.00973822788622414,0.00973822788622414,0,-24.25675,-24.25675,-22.005,0,-0.1608122,929.7172,-5748.87
395.0053,S,395.0053,0.02136542,0,2.2,0,0,58.39935,0.05852732,0,0,0,0,0.00973870503836594,0.00973870503836594,0,-24.25578,-24.25578,-22.005,0,-0.1608122,927.2916,-5751.071
395.1053,S,395.1053,0.02136438,0,2.2,0,0,58.39935,0.05852733,0,0,0,0,0.0097606090136324,0.0097606090136324,0,-24.2548,-24.2548,-22.005,0,-0.1608122,924.8661,-5753.271
395.2053,S,395.2053,0.02136335,0,2.2,0,0,58.39935,0.05852734,0,0,0,0,0.00973393659208455,0.00973393659208455,0,-24.25383,-24.25383,-22.005,0,-0.1608122,922.4408,-5755.472
395.3053,S,395.3053,0.02136232,0,2.2,0,0,58.39935,0.05852735,0,0,0,0,0.00973348146820285,0.00973348146820285,0,-24.25286,-24.25286,-22.005,0,-0.1608122,920.0155,-5757.673
395.4053,S,395.4053,0.0213613,0,2.2,0,0,58.39935,0.05852737,0,0,0,0,0.00973271646881102,0.00973271646881102,0,-24.25189,-24.25189,-22.005,0,-0.1608122,917.5903,-5759.874
395.5053,S,395.5053,0.02136027,0,2.2,0,0,58.39935,0.05852738,0,0,0,0,0.00973164161868567,0.00973164161868567,0,-24.25092,-24.25092,-22.005,0,-0.1608122,915.1652,-5762.074
395.6053,S,395.6053,0.02135924,0,2.2,0,0,58.39935,0.05852739,0,0,0,0,0.0097302569425679,0.0097302569425679,0,-24.24995,-24.24995,-22.005,0,-0.1608122,912.7402,-5764.275
395.7054,S,395.7054,0.02135821,0,2.2,0,0,58.39935,0.05852743,0,0,0,0,0.00974647592682487,0.00974647592682487,0,-24.24898,-24.24898,-22.005,0,-0.1608122,910.3153,-5766.476
395.8054,S,395.8054,0.02135717,0,2.2,0,0,58.39935,0.05852739,0,0,0,0,0.00974447023998692,0.00974447023998692,0,-24.248,-24.248,-22.005,0,-0.1608122,907.8905,-5768.676
395.9054,S,395.9054,0.02135614,0,2.2,0,0,58.39935,0.05852741,0,0,0,0,0.00971561906809626,0.00971561906809626,0,-24.24703,-24.24703,-22.005,0,-0.1608122,905.4658,-5770.877
396.0054,S,396.0054,0.02135512,0,2.2,0,0,58.39935,0.05852741,0,0,0,0,0.00971299283705918,0.00971299283705918,0,-24.24606,-24.24606,-22.005,0,-0.1608122,903.0412,-5773.078
396.1054,S,396.1054,0.02135409,0,2.2,0,0,58.39935,0.05852742,0,0,0,0,0.00971005690409044,0.00971005690409044,0,-24.24509,-24.24509,-22.005,0,-0.1608122,900.6167,-5775.278
396.2054,S,396.2054,0.02135306,0,2.2,0,0,58.39935,0.05852742,0,0,0,0,0.00970681129393824,0.00970681129393824,0,-24.24412,-24.24412,-22.005,0,-0.1608122,898.1923,-5777.479
396.3054,S,396.3054,0.02135203,0,2.2,0,0,58.39935,0.05852744,0,0,0,0,0.00970325603137923,0.00970325603137923,0,-24.24315,-24.24315,-22.005,0,-0.1608122,895.7679,-5779.68
396.4054,S,396.4054,0.02135101,0,2.2,0,0,58.39935,0.05852747,0,0,0,0,0.00971729455785919,0.00971729455785919,0,-24.24218,-24.24218,-22.005,0,-0.1608122,893.3438,-5781.88
396.5054,S,396.5054,0.02134998,0,2.2,0,0,58.39935,0.05852749,0,0,0,0,0.00971311863211355,0.00971311863211355,0,-24.24121,-24.24121,-22.005,0,-0.1608122,890.9196,-5784.081
396.6054,S,396.6054,0.02134895,0,2.2,0,0,58.39935,0.05852748,0,0,0,0,0.00970863312831227,0.00970863312831227,0,-24.24024,-24.24024,-22.005,0,-0.1608122,888.4956,-5786.282
396.7054,S,396.7054,0.02134792,0,2.2,0,0,58.39935,0.05852748,0,0,0,0,0.00970383807121067,0.00970383807121067,0,-24.23927,-24.23927,-22.005,0,-0.1608122,886.0717,-5788.482
396.8054,S,396.8054,0.02134689,0,2.2,0,0,58.39935,0.0585275,0,0,0,0,0.00969873348559247,0.00969873348559247,0,-24.2383,-24.2383,-22.005,0,-0.1608122,883.6478,-5790.683
396.9054,S,396.9054,0.02134586,0,2.2,0,0,58.39935,0.0585275,0,0,0,0,0.00969331939617746,0.00969331939617746,0,-24.23733,-24.23733,-22.005,0,-0.1608122,881.2241,-5792.884
397.0054,S,397.0054,0.02134484,0,2.2,0,0,58.39935,0.05852751,0,0,0,0,0.00968759582777068,0.00968759582777068,0,-24.23636,-24.23636,-22.005,0,-0.1608122,878.8005,-5795.084
397.1054,S,397.1054,0.02134381,0,2.2,0,0,58.39935,0.05852751,0,0,0,0,0.00968156280512034,0.00968156280512034,0,-24.23539,-24.23539,-22.005,0,-0.1608122,876.377,-5797.285
397.2054,S,397.2054,0.02134278,0,2.2,0,0,58.39935,0.05852751,0,0,0,0,0.00967903505024736,0.00967903505024736,0,-24.23442,-24.23442,-22.005,0,-0.1608122,873.9535,-5799.486
397.3055,S,397.3055,0.02134175,0,2.2,0,0,58.39935,0.05852754,0,0,0,0,0.00969027371828446,0.00969027371828446,0,-24.23345,-24.23345,-22.005,0,-0.1608122,871.5302,-5801.687
397.4055,S,397.4055,0.02134072,0,2.2,0,0,58.39935,0.05852754,0,0,0,0,0.00968331104935061,0.00968331104935061,0,-24.23248,-24.23248,-22.005,0,-0.1608122,869.1069,-5803.887
397.5055,S,397.5055,0.0213397,0,2.2,0,0,58.39935,0.05852754,0,0,0,0,0.0096760390252868,0.0096760390252868,0,-24.23151,-24.23151,-22.005,0,-0.1608122,866.6838,-5806.088
397.6055,S,397.6055,0.02133867,0,2.2,0,0,58.39935,0.05852754,0,0,0,0,0.00966845767084834,0.00966845767084834,0,-24.23054,-24.23054,-22.005,0,-0.1608122,864.2607,-5808.289
397.7055,S,397.7055,0.02133764,0,2.2,0,0,58.39935,0.05852754,0,0,0,0,0.00966056701081896,0.00966056701081896,0,-24.22957,-24.22957,-22.005,0,-0.1608122,861.8378,-5810.489
397.8055,S,397.8055,0.02133662,0,2.2,0,0,58.39935,0.05852759,0,0,0,0,0.00965236706993266,0.00965236706993266,0,-24.22861,-24.22861,-22.005,0,-0.1608122,859.4149,-5812.69
397.9055,S,397.9055,0.02133559,0,2.2,0,0,58.39935,0.05852759,0,0,0,0,0.00967041491729504,0.00967041491729504,0,-24.22764,-24.22764,-22.005,0,-0.1608122,856.9921,-5814.891
398.0055,S,398.0055,0.02133457,0,2.2,0,0,58.39935,0.05852758,0,0,0,0,0.00966159755131457,0.00966159755131457,0,-24.22667,-24.22667,-22.005,0,-0.1608122,854.5695,-5817.091
398.1055,S,398.1055,0.02133354,0,2.2,0,0,58.39935,0.05852759,0,0,0,0,0.00965247097858679,0.00965247097858679,0,-24.2257,-24.2257,-22.005,0,-0.1608122,852.1469,-5819.292
398.2055,S,398.2055,0.02133252,0,2.2,0,0,58.39935,0.05852763,0,0,0,0,0.00964303522392384,0.00964303522392384,0,-24.22474,-24.22474,-22.005,0,-0.1608122,849.7244,-5821.493
398.3055,S,398.3055,0.02133149,0,2.2,0,0,58.39935,0.05852763,0,0,0,0,0.00965985161546001,0.00965985161546001,0,-24.22377,-24.22377,-22.005,0,-0.1608122,847.3021,-5823.693
398.4055,S,398.4055,0.02133047,0,2.2,0,0,58.39935,0.05852767,0,0,0,0,0.00964979863276483,0.00964979863276483,0,-24.22281,-24.22281,-22.005,0,-0.1608122,844.8798,-5825.894
398.5055,S,398.5055,0.02132945,0,2.2,0,0,58.39935,0.05852766,0,0,0,0,0.00966599997963158,0.00966599997963158,0,-24.22184,-24.22184,-22.005,0,-0.1608122,842.4576,-5828.095
398.6055,S,398.6055,0.02132842,0,2.2,0,0,58.39935,0.05852765,0,0,0,0,0.00965532986731432,0.00965532986731432,0,-24.22087,-24.22087,-22.005,0,-0.1608122,840.0355,-5830.295
398.7055,S,398.7055,0.02132739,0,2.2,0,0,58.39935,0.05852765,0,0,0,0,0.00964435069650449,0.00964435069650449,0,-24.2199,-24.2199,-22.005,0,-0.1608122,837.6135,-5832.496
398.8055,S,398.8055,0.02132637,0,2.2,0,0,58.39935,0.0585277,0,0,0,0,0.00963306249197871,0.00963306249197871,0,-24.21894,-24.21894,-22.005,0,-0.1608122,835.1917,-5834.697
398.9055,S,398.9055,0.02132535,0,2.2,0,0,58.39935,0.05852773,0,0,0,0,0.00964803297089389,0.00964803297089389,0,-24.21798,-24.21798,-22.005,0,-0.1608122,832.7698,-5836.897
399.0056,S,399.0056,0.02132433,0,2.2,0,0,58.39935,0.05852772,0,0,0,0,0.00966269659774355,0.00966269659774355,0,-24.21701,-24.21701,-22.005,0,-0.1608122,830.3481,-5839.098
399.1056,S,399.1056,0.02132331,0,2.2,0,0,58.39935,0.05852776,0,0,0,0,0.00965048356148657,0.00965048356148657,0,-24.21605,-24.21605,-22.005,0,-0.1608122,827.9265,-5841.299
399.2056,S,399.2056,0.02132228,0,2.2,0,0,58.39935,0.05852776,0,0,0,0,0.00966453248578603,0.00966453248578603,0,-24.21508,-24.21508,-22.005,0,-0.1608122,825.505,-5843.5
399.3056,S,399.3056,0.02132126,0,2.2,0,0,58.39935,0.0585278,0,0,0,0,0.00965551736163661,0.00965551736163661,0,-24.21412,-24.21412,-22.005,0,-0.1608122,823.0836,-5845.7
399.4056,S,399.4056,0.02132023,0,2.2,0,0,58.39935,0.05852778,0,0,0,0,0.0096689516810784,0.0096689516810784,0,-24.21315,-24.21315,-22.005,0,-0.1608122,820.6623,-5847.901
399.5056,S,399.5056,0.02131921,0,2.2,0,0,58.39935,0.05852777,0,0,0,0,0.00965550517287284,0.00965550517287284,0,-24.21218,-24.21218,-22.005,0,-0.1608122,818.2411,-5850.102
399.6056,S,399.6056,0.02131818,0,2.2,0,0,58.39935,0.05852776,0,0,0,0,0.00964174982836852,0.00964174982836852,0,-24.21121,-24.21121,-22.005,0,-0.1608122,815.8199,-5852.302
399.7056,S,399.7056,0.02131716,0,2.2,0,0,58.39935,0.05852777,0,0,0,0,0.00960982939959365,0.00960982939959365,0,-24.21025,-24.21025,-22.005,0,-0.1608122,813.3989,-5854.503
399.8056,S,399.8056,0.02131614,0,2.2,0,0,58.39935,0.0585278,0,0,0,0,0.0096220351482259,0.0096220351482259,0,-24.20929,-24.20929,-22.005,0,-0.1608122,810.978,-5856.704
399.9056,S,399.9056,0.02131512,0,2.2,0,0,58.39935,0.05852784,0,0,0,0,0.00963393426390269,0.00963393426390269,0,-24.20833,-24.20833,-22.005,0,-0.1608122,808.5571,-5858.904
400.0056,S,400.0056,0.02131411,0,2.2,0,0,58.39935,0.05852787,0,0,0,0,0.00964552677086061,0.00964552677086061,0,-24.20737,-24.20737,-22.005,0,-0.1608122,806.1364,-5861.105
400.1056,S,400.1056,0.02131309,0,2.2,0,0,58.39935,0.0585279,0,0,0,0,0.00965681269337892,0.00965681269337892,0,-24.20641,-24.20641,-22.005,0,-0.1608122,803.7158,-5863.306
400.2056,S,400.2056,0.02131206,0,2.2,0,0,58.39935,0.05852789,0,0,0,0,0.00966779205568713,0.00966779205568713,0,-24.20544,-24.20544,-22.005,0,-0.1608122,801.2952,-5865.506
400.3056,S,400.3056,0.02131104,0,2.2,0,0,58.39935,0.05852792,0,0,0,0,0.00965188227292657,0.00965188227292657,0,-24.20448,-24.20448,-22.005,0,-0.1608122,798.8748,-5867.707
400.4056,S,400.4056,0.02131002,0,2.2,0,0,58.39935,0.05852791,0,0,0,0,0.00966224751841338,0.00966224751841338,0,-24.20351,-24.20351,-22.005,0,-0.1608122,796.4544,-5869.908
400.5056,S,400.5056,0.021309,0,2.2,0,0,58.39935,0.05852795,0,0,0,0,0.00964572154028786,0.00964572154028786,0,-24.20255,-24.20255,-22.005,0,-0.1608122,794.0342,-5872.108
